"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"ASV455"	"Lifestage"	".L"	"Lifestage.L"	7.74045601641467	0	93.6309269033148	0.934114047671545	1	0.934114047671545	1	NA	"prevalence"	92	3
"ASV455"	"Location"	"UP"	"LocationUP"	0.644496993734791	0	1.26374629088854	0.610059009359576	1	0.610059009359576	1	NA	"prevalence"	92	3
"ASV465"	"Location"	"UP"	"LocationUP"	-0.32489948765556	0	0.526815817035345	0.537417377160812	1	0.0405376412348455	0.525487941933183	NA	"prevalence"	92	22
"ASV4662"	"Lifestage"	".L"	"Lifestage.L"	-8.86935164414932	0	204.130646489363	0.965343308986233	1	0.965343308986233	1	NA	"prevalence"	92	3
"ASV4662"	"Location"	"UP"	"LocationUP"	-11.9108904479887	0	205.320343677176	0.953739664851456	1	0.953739664851456	1	NA	"prevalence"	92	3
"ASV468"	"Lifestage"	".L"	"Lifestage.L"	9.10356686227247	0	78.0988406172733	0.907205023098598	1	0.907205023098598	1	NA	"prevalence"	92	18
"ASV468"	"Location"	"UP"	"LocationUP"	0.606231990175236	0	0.62323236758887	0.330691364356715	1	0.330691364356715	1	NA	"prevalence"	92	18
"ASV477"	"Location"	"UP"	"LocationUP"	1.20511315594909	0	0.872310901516467	0.167119766976659	1	0.306310517438985	1	NA	"prevalence"	92	8
"ASV4810"	"Lifestage"	".L"	"Lifestage.L"	-8.9054975350613	0	78.7358452820184	0.909946507952065	1	0.909946507952065	1	NA	"prevalence"	92	7
"ASV489"	"Lifestage"	".L"	"Lifestage.L"	9.40237189931616	0	165.258717384973	0.954628947314413	1	0.954628947314413	1	NA	"prevalence"	92	9
"ASV489"	"Location"	"UP"	"LocationUP"	0.750394494118547	0	0.783824922337381	0.338390816382883	1	0.338390816382883	1	NA	"prevalence"	92	9
"ASV498"	"Lifestage"	".L"	"Lifestage.L"	-1.14383605465782	0	1.13736593632811	0.314565347049936	1	0.314565347049936	1	NA	"prevalence"	92	2
"ASV498"	"Location"	"UP"	"LocationUP"	0	0	1.19451912454394	1	1	1	1	NA	"prevalence"	92	2
"ASV499"	"Location"	"UP"	"LocationUP"	0.604169241223943	0	0.814710520992197	0.458344661965816	1	0.706609494779074	1	NA	"prevalence"	92	44
"ASV503"	"Lifestage"	".L"	"Lifestage.L"	11.6129370005493	0	623.838542341605	0.985148003219858	1	0.985148003219858	1	NA	"prevalence"	92	11
"ASV503"	"Location"	"UP"	"LocationUP"	-0.86535131200814	0	0.711228575426469	0.223718644357777	1	0.223718644357777	1	NA	"prevalence"	92	11
"ASV512"	"Lifestage"	".L"	"Lifestage.L"	-9.95575745608934	0	87.0256879582047	0.908920543177	1	0.908920543177	1	NA	"prevalence"	92	31
"ASV512"	"Location"	"UP"	"LocationUP"	0.182168043009562	0	0.604403155844756	0.763108318798871	1	0.763108318798871	1	NA	"prevalence"	92	31
"ASV5145"	"Lifestage"	".L"	"Lifestage.L"	-8.50565571919977	0	109.628775310917	0.938157396910703	1	0.938157396910703	1	NA	"prevalence"	92	5
"ASV5145"	"Location"	"UP"	"LocationUP"	-12.5439065339901	0	179.90269065468	0.944411696140949	1	0.944411696140949	1	NA	"prevalence"	92	5
"ASV5215"	"Location"	"UP"	"LocationUP"	12.7648400603921	0	334.350396890671	0.969545736266388	1	0.969545736266388	1	NA	"prevalence"	92	3
"ASV5340"	"Lifestage"	".L"	"Lifestage.L"	0.561257431232356	0	0.880293399122909	0.523747143482657	1	0.523747143482657	1	NA	"prevalence"	92	3
"ASV5340"	"Location"	"UP"	"LocationUP"	0.656071696311277	0	1.24569937872228	0.598423215677873	1	0.598423215677873	1	NA	"prevalence"	92	3
"ASV58"	"Lifestage"	".L"	"Lifestage.L"	0.0351134896427805	0	1.02195606144071	0.97259079834888	1	0.97259079834888	1	NA	"prevalence"	92	2
"ASV58"	"Location"	"UP"	"LocationUP"	12.3526358901077	0	276.782650740923	0.964402730487912	1	0.964402730487912	1	NA	"prevalence"	92	2
"ASV582"	"Lifestage"	".L"	"Lifestage.L"	8.93283845799102	0	189.197493231608	0.96234238307611	1	0.96234238307611	1	NA	"prevalence"	92	3
"ASV582"	"Location"	"UP"	"LocationUP"	-0.839758410272969	0	1.26416948000749	0.506513190479107	1	0.506513190479107	1	NA	"prevalence"	92	3
"ASV583"	"Lifestage"	".L"	"Lifestage.L"	7.78352780148717	0	97.1624734805027	0.936151062361944	1	0.936151062361944	1	NA	"prevalence"	92	2
"ASV583"	"Location"	"UP"	"LocationUP"	-0.126447649029546	0	1.47516018187451	0.931690663695392	1	0.931690663695392	1	NA	"prevalence"	92	2
"ASV5848"	"Lifestage"	".L"	"Lifestage.L"	0.05593479911936	0	0.774125913789855	0.942398635347862	1	0.942398635347862	1	NA	"prevalence"	92	4
"ASV5848"	"Location"	"UP"	"LocationUP"	-1.20260020128234	0	1.22182049075929	0.324983199595783	1	0.324983199595783	1	NA	"prevalence"	92	4
"ASV5873"	"Lifestage"	".L"	"Lifestage.L"	1.1968892847573	0	1.1156061884929	0.283333923574377	1	0.283333923574377	1	NA	"prevalence"	92	2
"ASV5873"	"Location"	"UP"	"LocationUP"	-0.127360589013215	0	1.21373786256726	0.916429343406479	1	0.916429343406479	1	NA	"prevalence"	92	2
"ASV622"	"Location"	"UP"	"LocationUP"	-0.779216360622208	0	0.704386745676694	0.268625377085825	1	0.465091160957148	1	NA	"prevalence"	92	11
"ASV624"	"Location"	"UP"	"LocationUP"	0.140107864734214	0	0.53466905742368	0.793286011340405	1	0.957269326892441	1	NA	"prevalence"	92	27
"ASV629"	"Lifestage"	".L"	"Lifestage.L"	-8.49343431989292	0	81.2485980522856	0.916743699359797	1	0.916743699359797	1	NA	"prevalence"	92	7
"ASV629"	"Location"	"UP"	"LocationUP"	-1.29454307493338	0	0.995800562381662	0.193600162464567	1	0.193600162464567	1	NA	"prevalence"	92	7
"ASV6356"	"Lifestage"	".L"	"Lifestage.L"	0.0635137290503229	0	1.01136551056133	0.949925785565013	1	0.949925785565013	1	NA	"prevalence"	92	2
"ASV6356"	"Location"	"UP"	"LocationUP"	-0.0463342763203192	0	1.43028577178356	0.974156955734903	1	0.974156955734903	1	NA	"prevalence"	92	2
"ASV638"	"Location"	"UP"	"LocationUP"	-0.399099236188913	0	0.630501570348315	0.526742195891769	1	0.776027050850655	1	NA	"prevalence"	92	20
"ASV6392"	"Lifestage"	".L"	"Lifestage.L"	-0.758473800200268	0	0.845188588853387	0.369504527655587	1	0.369504527655587	1	NA	"prevalence"	92	4
"ASV6392"	"Location"	"UP"	"LocationUP"	-1.19349899512221	0	1.19122736567077	0.316388528161028	1	0.316388528161028	1	NA	"prevalence"	92	4
"ASV645"	"Lifestage"	".L"	"Lifestage.L"	7.85928351698065	0	127.272489863285	0.950760624759428	1	0.950760624759428	1	NA	"prevalence"	92	2
"ASV645"	"Location"	"UP"	"LocationUP"	-0.0934030090350161	0	1.44760248901733	0.948554149435133	1	0.948554149435133	1	NA	"prevalence"	92	2
"ASV6454"	"Lifestage"	".L"	"Lifestage.L"	-9.06480465073926	0	270.503279236277	0.973267184648056	1	0.973267184648056	1	NA	"prevalence"	92	2
"ASV6454"	"Location"	"UP"	"LocationUP"	-14.0254377234717	0	683.443439516901	0.983627182375799	1	0.983627182375799	1	NA	"prevalence"	92	2
"ASV6654"	"Lifestage"	".L"	"Lifestage.L"	0.0640771664182948	0	1.01811786244079	0.949816763387287	1	0.949816763387287	1	NA	"prevalence"	92	2
"ASV6654"	"Location"	"UP"	"LocationUP"	-0.0129804323197692	0	1.4420554881545	0.992818066456079	1	0.992818066456079	1	NA	"prevalence"	92	2
"ASV667"	"Location"	"UP"	"LocationUP"	-0.260958249615618	0	0.609962056661029	0.668777062698331	1	0.890291365805255	1	NA	"prevalence"	92	13
"ASV67"	"Lifestage"	".L"	"Lifestage.L"	8.41922820787829	0	94.995346249256	0.929377716661207	1	0.929377716661207	1	NA	"prevalence"	92	6
"ASV67"	"Location"	"UP"	"LocationUP"	-0.904320408772414	0	0.925472073241486	0.328497372409062	1	0.328497372409062	1	NA	"prevalence"	92	6
"ASV672"	"Location"	"UP"	"LocationUP"	-0.00467705809098083	0	0.695021877468206	0.994630781566861	1	0.866523295241178	1	NA	"prevalence"	92	14
"ASV702"	"Location"	"UP"	"LocationUP"	0.511538799051116	0	0.607343688012604	0.399644735125019	1	0.187274626571284	1	NA	"prevalence"	92	33
"ASV7202"	"Lifestage"	".L"	"Lifestage.L"	-8.05396198740576	0	155.503232949175	0.958693720145863	1	0.958693720145863	1	NA	"prevalence"	92	2
"ASV7202"	"Location"	"UP"	"LocationUP"	-10.8671933089682	0	155.933876089891	0.944439576993647	1	0.944439576993647	1	NA	"prevalence"	92	2
"ASV725"	"Lifestage"	".L"	"Lifestage.L"	8.37954779372536	0	156.022155202067	0.957168269116386	1	0.957168269116386	1	NA	"prevalence"	92	2
"ASV725"	"Location"	"UP"	"LocationUP"	-0.0959124132212126	0	1.44608963820378	0.947118794759265	1	0.947118794759265	1	NA	"prevalence"	92	2
"ASV730"	"Location"	"UP"	"LocationUP"	-0.83413599604492	0	0.625642094408391	0.182450471444819	1	0.331612768359202	1	NA	"prevalence"	92	14
"ASV74"	"Lifestage"	".L"	"Lifestage.L"	11.7355897014997	0	242.263288331423	0.961364410169332	1	0.961364410169332	1	NA	"prevalence"	92	7
"ASV74"	"Location"	"UP"	"LocationUP"	-0.466596116258838	0	0.848462216044064	0.582366343948785	1	0.582366343948785	1	NA	"prevalence"	92	7
"ASV7440"	"Lifestage"	".L"	"Lifestage.L"	-9.77301855653244	0	154.227362933012	0.949473783153605	1	0.949473783153605	1	NA	"prevalence"	92	10
"ASV7440"	"Location"	"UP"	"LocationUP"	5.21597734112093e-07	0	0.814925649953606	0.999999489309511	1	0.999999489309511	1	NA	"prevalence"	92	10
"ASV754"	"Lifestage"	".L"	"Lifestage.L"	8.70361771869376	0	111.385546209148	0.93771703799594	1	0.93771703799594	1	NA	"prevalence"	92	6
"ASV754"	"Location"	"UP"	"LocationUP"	0.693311004795803	0	0.924836042830241	0.453460535511736	1	0.453460535511736	1	NA	"prevalence"	92	6
"ASV755"	"Lifestage"	".L"	"Lifestage.L"	8.66389936801111	0	201.699114708686	0.96573774581497	1	0.96573774581497	1	NA	"prevalence"	92	2
"ASV755"	"Location"	"UP"	"LocationUP"	-11.7169146757976	0	236.496463815929	0.960485996128188	1	0.960485996128188	1	NA	"prevalence"	92	2
"ASV761"	"Lifestage"	".L"	"Lifestage.L"	8.80783004896171	0	147.66023014199	0.952434948835785	1	0.952434948835785	1	NA	"prevalence"	92	4
"ASV761"	"Location"	"UP"	"LocationUP"	-0.0652833065347228	0	1.07102431614898	0.951395776379518	1	0.951395776379518	1	NA	"prevalence"	92	4
"ASV783"	"Lifestage"	".L"	"Lifestage.L"	-0.0725629412944456	0	0.456622112890948	0.873737847157678	1	0.919240915451933	1	NA	"prevalence"	92	11
"ASV783"	"Location"	"UP"	"LocationUP"	-0.254175144809656	0	0.645305416260478	0.693667065505671	1	0.206914564251803	1	NA	"prevalence"	92	11
"ASV798"	"Lifestage"	".L"	"Lifestage.L"	9.84880823607627	0	203.714432468008	0.961440376218886	1	0.961440376218886	1	NA	"prevalence"	92	8
"ASV798"	"Location"	"UP"	"LocationUP"	0.510776380165224	0	0.802752303271064	0.524593009055698	1	0.524593009055698	1	NA	"prevalence"	92	8
"ASV809"	"Lifestage"	".L"	"Lifestage.L"	10.4339279832643	0	805.921306637495	0.989670408987549	1	0.989670408987549	1	NA	"prevalence"	92	3
"ASV809"	"Location"	"UP"	"LocationUP"	-0.839816921557567	0	1.26416729757149	0.50648283909176	1	0.50648283909176	1	NA	"prevalence"	92	3
"ASV824"	"Lifestage"	".L"	"Lifestage.L"	11.2479164935221	0	241.44651158208	0.962843555703723	1	0.962843555703723	1	NA	"prevalence"	92	12
"ASV824"	"Location"	"UP"	"LocationUP"	-0.587639227711524	0	0.68545324143776	0.391278976471817	1	0.391278976471817	1	NA	"prevalence"	92	12
"ASV8426"	"Lifestage"	".L"	"Lifestage.L"	-9.33799634737785	0	356.736693867115	0.97911683188947	1	0.97911683188947	1	NA	"prevalence"	92	2
"ASV847"	"Lifestage"	".L"	"Lifestage.L"	8.68100851111756	0	181.147968458948	0.96177824959006	1	0.96177824959006	1	NA	"prevalence"	92	3
"ASV847"	"Location"	"UP"	"LocationUP"	0.644189331229701	0	1.26391145368216	0.610276253699164	1	0.610276253699164	1	NA	"prevalence"	92	3
"ASV869"	"Location"	"UP"	"LocationUP"	-1.12448980057039	0	0.884185828756132	0.203451318136508	1	0.365510197421533	1	NA	"prevalence"	92	7
"ASV870"	"Lifestage"	".L"	"Lifestage.L"	8.09261110444012	0	92.9669944362682	0.930633185919003	1	0.930633185919003	1	NA	"prevalence"	92	4
"ASV870"	"Location"	"UP"	"LocationUP"	-0.125835933481753	0	1.07761831904676	0.90704052153516	1	0.90704052153516	1	NA	"prevalence"	92	4
"ASV896"	"Lifestage"	".L"	"Lifestage.L"	-9.07362196809057	0	32.7503148458156	0.7817382616229	1	0.7817382616229	1	NA	"prevalence"	92	26
"ASV896"	"Location"	"UP"	"LocationUP"	5.4535583629243e-06	0	0.707235146006299	0.999993847435264	1	0.999993847435264	1	NA	"prevalence"	92	26
"ASV904"	"Lifestage"	".L"	"Lifestage.L"	1.0931468652469	0	0.810181621836481	0.177252989174823	1	0.177252989174823	1	NA	"prevalence"	92	5
"ASV904"	"Location"	"UP"	"LocationUP"	1.40773366813032	0	1.1474797567387	0.219895968056323	1	0.391437699345219	1	NA	"prevalence"	92	5
"ASV944"	"Location"	"UP"	"LocationUP"	-0.277347150398084	0	0.716794409079815	0.698810210516135	1	0.297108018792232	1	NA	"prevalence"	92	9
"ASV951"	"Lifestage"	".L"	"Lifestage.L"	10.509104707299	0	280.501873100065	0.970113956473391	1	0.970113956473391	1	NA	"prevalence"	92	4
"ASV951"	"Location"	"UP"	"LocationUP"	-0.100031459984128	0	1.04892190297162	0.924024140880571	1	0.924024140880571	1	NA	"prevalence"	92	4
"ASV957"	"Lifestage"	".L"	"Lifestage.L"	7.93271541782021	0	87.9425140708808	0.928125567678877	1	0.928125567678877	1	NA	"prevalence"	92	4
"ASV957"	"Location"	"UP"	"LocationUP"	1.09818713916568	0	1.1971701460193	0.358975408545986	1	0.358975408545986	1	NA	"prevalence"	92	4
"ASV99"	"Lifestage"	".L"	"Lifestage.L"	10.9713273198345	0	289.633686482642	0.969783350273043	1	0.969783350273043	1	NA	"prevalence"	92	13
"ASV99"	"Location"	"UP"	"LocationUP"	0.129873622582747	0	0.728310928557776	0.858470359707707	1	0.858470359707707	1	NA	"prevalence"	92	13
"ASV3"	"Lifestage"	".L"	"Lifestage.L"	2.01261761228093	0	0.443965256003054	5.80754949312265e-06	0.000352601219225304	0.000193784281730431	0.00753605540062787	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	92	42
"ASV1045"	"Lifestage"	".L"	"Lifestage.L"	0.655011246516719	0	0.533937566709994	0.219914219298863	1	0.00867634096400163	0.185562132384623	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	92	9
"ASV10208"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.958697370843925	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV10208"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.968429569025032	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV10292"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.958440036676798	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	9
"ASV10292"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.272621122531478	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	9
"ASV1030"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.914655676325395	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1030"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.919962782765446	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV10339"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.936333282490261	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV10339"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.948156368299182	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV10534"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.865250447953048	1	"grouping factors must have > 1 sampled level"	"abundance"	92	4
"ASV10534"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.264977453612438	1	"grouping factors must have > 1 sampled level"	"abundance"	92	4
"ASV1056"	"Lifestage"	".L"	"Lifestage.L"	-0.364593512877322	NA	3.08149825913176	0.913294024309825	NA	0.350003577558296	1	"Model may not have converged with 1 eigenvalue close to zero: 3.7e-11"	"abundance"	92	6
"ASV1056"	"Location"	"UP"	"LocationUP"	4.37587699117292	NA	4.32540412212398	0.386205248740989	NA	0.938576311073255	1	"Model may not have converged with 1 eigenvalue close to zero: 3.7e-11"	"abundance"	92	6
"ASV10599"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.283333923574377	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV10599"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.916429343406479	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1079"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.926006957918715	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1079"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.312277774744353	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1084"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.861418901783433	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	23
"ASV1084"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.299222236860078	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	23
"ASV10850"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.979881062215593	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV10850"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.947506991552946	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1119"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.968508593631819	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1119"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.924276731927348	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1120"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.946418997522148	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	29
"ASV1120"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.0427045117801214	0.533806397251518	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	29
"ASV1147"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.930930231070122	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1147"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.930551848281233	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1161"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.948375280010603	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1161"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.924281990357187	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV11775"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV11775"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1201"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.957168269116386	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1201"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.947118794759265	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1209"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	21
"ASV1209"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	21
"ASV121"	"Lifestage"	".L"	"Lifestage.L"	-0.781464648107012	NA	0.0716170804522105	0.058073335491484	NA	0.909239455054561	1	"Model may not have converged with 1 eigenvalue close to zero: 7.4e-11"	"abundance"	92	4
"ASV121"	"Location"	"UP"	"LocationUP"	2.12459782905005	NA	0.304884153667781	0.0907297617582411	NA	0.310032841025723	1	"Model may not have converged with 1 eigenvalue close to zero: 7.4e-11"	"abundance"	92	4
"ASV1226"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.985388624783381	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	39
"ASV1226"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.709139173785843	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	39
"ASV1240"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.973115942965384	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1240"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.358778282843445	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1293"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.942186959182204	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV1293"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.610427809208731	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV13149"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.283333923574377	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV13149"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.916429343406479	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1316"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.959415806314323	1	"No data points have the baseline factor level"	"abundance"	92	9
"ASV1316"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.79580751596147	1	"No data points have the baseline factor level"	"abundance"	92	9
"ASV13259"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.949635432693458	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV13259"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.931613652024608	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1342"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.950507507548128	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1342"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.347912546377185	1	"No data points have the baseline factor level"	"abundance"	92	4
"ASV1346"	"Lifestage"	".L"	"Lifestage.L"	2.63395367517661	NA	0.320871779403646	0.0706697861866668	NA	0.378003505380556	1	"Model may not have converged with 1 eigenvalue close to zero: 6.7e-11"	"abundance"	92	4
"ASV1346"	"Location"	"UP"	"LocationUP"	4.4897678621849	NA	0.705627511126392	0.0992415871611655	NA	0.317428222769093	1	"Model may not have converged with 1 eigenvalue close to zero: 6.7e-11"	"abundance"	92	4
"ASV1348"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.975992490933386	1	"No data points have the baseline factor level"	"abundance"	92	6
"ASV1348"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.903501722142722	1	"No data points have the baseline factor level"	"abundance"	92	6
"ASV135"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.964576375424999	1	"No data points have the baseline factor level"	"abundance"	92	11
"ASV135"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.0151603682456661	0.279269941367533	"No data points have the baseline factor level"	"abundance"	92	11
"ASV14237"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.958675181793676	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV14237"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.955095984984915	1	"No data points have the baseline factor level"	"abundance"	92	3
"ASV14524"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.956159210932693	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV14524"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.969440574207187	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1501"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.978021141251009	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1501"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	NA	NA	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1504"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.803956157325159	1	"No data points have the baseline factor level"	"abundance"	92	7
"ASV1504"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.797443949001863	1	"No data points have the baseline factor level"	"abundance"	92	7
"ASV1526"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.967644060808396	1	"No data points have the baseline factor level"	"abundance"	92	5
"ASV1526"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.216437206306312	1	"No data points have the baseline factor level"	"abundance"	92	5
"ASV1564"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.923040658865979	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV1564"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.966885305653478	1	"number of levels of each grouping factor must be < number of observations (problems: Site)"	"abundance"	92	2
"ASV1614"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.961017588269328	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1614"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.94746722466783	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1641"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.94570356065915	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	9
"ASV1641"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.208583419865478	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	9
"ASV16513"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.981219007018536	1	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV16513"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.978345679209806	1	"grouping factors must have > 1 sampled level"	"abundance"	92	2
"ASV16811"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.969284081297266	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV16811"	"Location"	"UP"	"LocationUP"	NA	NA	NA	NA	NA	0.958176091891507	1	"No data points have the baseline factor level"	"abundance"	92	2
"ASV1719"	"Lifestage"	".L"	"Lifestage.L"	NA	NA	NA	NA	NA	0.953567982516417	1	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	92	9
